species_name,genome_file_name,cds_file_name
jaminaea_rosea,jaminaea_rosea_genomic.fna,jaminaea_rosea_cds.fna
fusarium_venenatum,fusarium_venenatum_genomic.fna,fusarium_venenatum_cds.fna
trichoderma_citrinoviride,trichoderma_citrinoviride_genomic.fna,trichoderma_citrinoviride_cds.fna
pyricularia_pennisetigena,pyricularia_pennisetigena_genomic.fna,pyricularia_pennisetigena_cds.fna
candida_pseudohaemulonii,candida_pseudohaemulonii_genomic.fna,candida_pseudohaemulonii_cds.fna
aspergillus_candidus,aspergillus_candidus_genomic.fna,aspergillus_candidus_cds.fna
ophidiomyces_ophidiicola,ophidiomyces_ophidiicola_genomic.fna,ophidiomyces_ophidiicola_cds.fna
diplodia_corticola,diplodia_corticola_genomic.fna,diplodia_corticola_cds.fna
colletotrichum_orchidophilum,colletotrichum_orchidophilum_genomic.fna,colletotrichum_orchidophilum_cds.fna
penicillium_arizonense,penicillium_arizonense_genomic.fna,penicillium_arizonense_cds.fna
pseudogymnoascus_verrucosus,pseudogymnoascus_verrucosus_genomic.fna,pseudogymnoascus_verrucosus_cds.fna
fusarium_poae,fusarium_poae_genomic.fna,fusarium_poae_cds.fna
dacryopinax_primogenitus,dacryopinax_primogenitus_genomic.fna,dacryopinax_primogenitus_cds.fna
fonsecaea_erecta,fonsecaea_erecta_genomic.fna,fonsecaea_erecta_cds.fna
fonsecaea_nubica,fonsecaea_nubica_genomic.fna,fonsecaea_nubica_cds.fna
paraphaeosphaeria_sporulosa,paraphaeosphaeria_sporulosa_genomic.fna,paraphaeosphaeria_sporulosa_cds.fna
sugiyamaella_lignohabitans,sugiyamaella_lignohabitans_genomic.fna,sugiyamaella_lignohabitans_cds.fna
drechmeria_coniospora,drechmeria_coniospora_genomic.fna,drechmeria_coniospora_cds.fna
aspergillus_chevalieri,aspergillus_chevalieri_genomic.fna,aspergillus_chevalieri_cds.fna
verticillium_nonalfalfae,verticillium_nonalfalfae_genomic.fna,verticillium_nonalfalfae_cds.fna
colletotrichum_lupini,colletotrichum_lupini_genomic.fna,colletotrichum_lupini_cds.fna
mollisia_scopiformis,mollisia_scopiformis_genomic.fna,mollisia_scopiformis_cds.fna
trichoderma_gamsii,trichoderma_gamsii_genomic.fna,trichoderma_gamsii_cds.fna
purpureocillium_lilacinum,purpureocillium_lilacinum_genomic.fna,purpureocillium_lilacinum_cds.fna
aspergillus_lentulus,aspergillus_lentulus_genomic.fna,aspergillus_lentulus_cds.fna
malassezia_pachydermatis,malassezia_pachydermatis_genomic.fna,malassezia_pachydermatis_cds.fna
torulaspora_globosa,torulaspora_globosa_genomic.fna,torulaspora_globosa_cds.fna
candida_auris,candida_auris_genomic.fna,candida_auris_cds.fna
cutaneotrichosporon_oleaginosum,cutaneotrichosporon_oleaginosum_genomic.fna,cutaneotrichosporon_oleaginosum_cds.fna
lachancea_lanzarotensis,lachancea_lanzarotensis_genomic.fna,lachancea_lanzarotensis_cds.fna
exophiala_oligosperma,exophiala_oligosperma_genomic.fna,exophiala_oligosperma_cds.fna
verruconis_gallopava,verruconis_gallopava_genomic.fna,verruconis_gallopava_cds.fna
exophiala_spinifera,exophiala_spinifera_genomic.fna,exophiala_spinifera_cds.fna
exophiala_xenobiotica,exophiala_xenobiotica_genomic.fna,exophiala_xenobiotica_cds.fna
cladophialophora_immunda,cladophialophora_immunda_genomic.fna,cladophialophora_immunda_cds.fna
exophiala_mesophila,exophiala_mesophila_genomic.fna,exophiala_mesophila_cds.fna
scedosporium_apiospermum,scedosporium_apiospermum_genomic.fna,scedosporium_apiospermum_cds.fna
ustilaginoidea_virens,ustilaginoidea_virens_genomic.fna,ustilaginoidea_virens_cds.fna
candida_oxycetoniae,candida_oxycetoniae_genomic.fna,candida_oxycetoniae_cds.fna
ogataea_philodendri,ogataea_philodendri_genomic.fna,ogataea_philodendri_cds.fna
candida_theae,candida_theae_genomic.fna,candida_theae_cds.fna
candida_pseudojiufengensis,candida_pseudojiufengensis_genomic.fna,candida_pseudojiufengensis_cds.fna
hirsutella_rhossiliensis,hirsutella_rhossiliensis_genomic.fna,hirsutella_rhossiliensis_cds.fna
fibroporia_radiculosa,fibroporia_radiculosa_genomic.fna,fibroporia_radiculosa_cds.fna
torulaspora_delbrueckii,torulaspora_delbrueckii_genomic.fna,torulaspora_delbrueckii_cds.fna
penicillium_solitum,penicillium_solitum_genomic.fna,penicillium_solitum_cds.fna
cercospora_beticola,cercospora_beticola_genomic.fna,cercospora_beticola_cds.fna
alternaria_alternata,alternaria_alternata_genomic.fna,alternaria_alternata_cds.fna
saccharomycodes_ludwigii,saccharomycodes_ludwigii_genomic.fna,saccharomycodes_ludwigii_cds.fna
candida_jiufengensis,candida_jiufengensis_genomic.fna,candida_jiufengensis_cds.fna
candida_subhashii,candida_subhashii_genomic.fna,candida_subhashii_cds.fna
zygosaccharomyces_rouxii,zygosaccharomyces_rouxii_genomic.fna,zygosaccharomyces_rouxii_cds.fna
kluyveromyces_lactis,kluyveromyces_lactis_genomic.fna,kluyveromyces_lactis_cds.fna
schizosaccharomyces_pombe,schizosaccharomyces_pombe_genomic.fna,schizosaccharomyces_pombe_cds.fna
zygoascus_hellenicus_y_7136_v1_0,zygoascus_hellenicus_y_7136_v1_0_genomic.fna,zygoascus_hellenicus_y_7136_v1_0_cds.fna
zychaea_mexicana_rsa_1403_v1_0,zychaea_mexicana_rsa_1403_v1_0_genomic.fna,zychaea_mexicana_rsa_1403_v1_0_cds.fna
zopfia_rhizophila_v1_0,zopfia_rhizophila_v1_0_genomic.fna,zopfia_rhizophila_v1_0_cds.fna
zoophthora_radicans_atcc_208865_v1_0,zoophthora_radicans_atcc_208865_v1_0_genomic.fna,zoophthora_radicans_atcc_208865_v1_0_cds.fna
zalerion_varium_mpi_cage_at_0135_v1_0,zalerion_varium_mpi_cage_at_0135_v1_0_genomic.fna,zalerion_varium_mpi_cage_at_0135_v1_0_cds.fna
xylogone_sp_pmi_703_v1_0,xylogone_sp_pmi_703_v1_0_genomic.fna,xylogone_sp_pmi_703_v1_0_cds.fna
xylariales_sp_pmi_506_v1_0,xylariales_sp_pmi_506_v1_0_genomic.fna,xylariales_sp_pmi_506_v1_0_cds.fna
xylaria_hypoxylon_osc100004_v1_0,xylaria_hypoxylon_osc100004_v1_0_genomic.fna,xylaria_hypoxylon_osc100004_v1_0_cds.fna
xerocomus_badius_84_06_v1_0,xerocomus_badius_84_06_v1_0_genomic.fna,xerocomus_badius_84_06_v1_0_cds.fna
xenasmatella_vaga_cbs212_54_v1_0,xenasmatella_vaga_cbs212_54_v1_0_genomic.fna,xenasmatella_vaga_cbs212_54_v1_0_cds.fna
xenasmatella_tulasnelloidea_omc1662_v1_0,xenasmatella_tulasnelloidea_omc1662_v1_0_genomic.fna,xenasmatella_tulasnelloidea_omc1662_v1_0_cds.fna
xanthoporus_peckianus_daom_52321_v1_0,xanthoporus_peckianus_daom_52321_v1_0_genomic.fna,xanthoporus_peckianus_daom_52321_v1_0_cds.fna
wilcoxina_mikolae_cbs_423_85_v1_0,wilcoxina_mikolae_cbs_423_85_v1_0_genomic.fna,wilcoxina_mikolae_cbs_423_85_v1_0_cds.fna
wickerhamiella_domercqiae_nrrl_y_6692_v1_0,wickerhamiella_domercqiae_nrrl_y_6692_v1_0_genomic.fna,wickerhamiella_domercqiae_nrrl_y_6692_v1_0_cds.fna
violaceomyces_palustris_sa_807_v1_0,violaceomyces_palustris_sa_807_v1_0_genomic.fna,violaceomyces_palustris_sa_807_v1_0_cds.fna
verruculina_enalia_cbs_304_66_v1_0,verruculina_enalia_cbs_304_66_v1_0_genomic.fna,verruculina_enalia_cbs_304_66_v1_0_cds.fna
verpa_conica_tj0815_v1_0,verpa_conica_tj0815_v1_0_genomic.fna,verpa_conica_tj0815_v1_0_cds.fna
veluticeps_abietina_omc1657_v1_0,veluticeps_abietina_omc1657_v1_0_genomic.fna,veluticeps_abietina_omc1657_v1_0_cds.fna
vararia_minispora_ec_137_v1_0,vararia_minispora_ec_137_v1_0_genomic.fna,vararia_minispora_ec_137_v1_0_cds.fna
valsariales_sp_fl0756_v1_0,valsariales_sp_fl0756_v1_0_genomic.fna,valsariales_sp_fl0756_v1_0_cds.fna
valetoniellopsis_laxa_cbs_191_97_v1_0,valetoniellopsis_laxa_cbs_191_97_v1_0_genomic.fna,valetoniellopsis_laxa_cbs_191_97_v1_0_cds.fna
ustanciosporium_gigantosporum_rk316_v1_0,ustanciosporium_gigantosporum_rk316_v1_0_genomic.fna,ustanciosporium_gigantosporum_rk316_v1_0_cds.fna
usnea_florida_atcc18376_v1_0,usnea_florida_atcc18376_v1_0_genomic.fna,usnea_florida_atcc18376_v1_0_cds.fna
urocystis_primulicola_rub_030670_v1_0,urocystis_primulicola_rub_030670_v1_0_genomic.fna,urocystis_primulicola_rub_030670_v1_0_cds.fna
urocystis_occulta_cbs_102_71_v1_0,urocystis_occulta_cbs_102_71_v1_0_genomic.fna,urocystis_occulta_cbs_102_71_v1_0_cds.fna
unilacryma_unispora_maff_240146_v1_0,unilacryma_unispora_maff_240146_v1_0_genomic.fna,unilacryma_unispora_maff_240146_v1_0_cds.fna
umbelopsis_sp_nov_ad052_v1_0,umbelopsis_sp_nov_ad052_v1_0_genomic.fna,umbelopsis_sp_nov_ad052_v1_0_cds.fna
umbelopsis_isabellina_ad026_v1_0,umbelopsis_isabellina_ad026_v1_0_genomic.fna,umbelopsis_isabellina_ad026_v1_0_cds.fna
typhula_sp_tra3160c_v1_0,typhula_sp_tra3160c_v1_0_genomic.fna,typhula_sp_tra3160c_v1_0_cds.fna
tuber_mesentericum_tbd1_annotated_metagenome_standard_draft_deleted_on_2019_11_12_14_23_16_0800,tuber_mesentericum_tbd1_annotated_metagenome_standard_draft_deleted_on_2019_11_12_14_23_16_0800_genomic.fna,tuber_mesentericum_tbd1_annotated_metagenome_standard_draft_deleted_on_2019_11_12_14_23_16_0800_cds.fna
tuber_melosporum_tmelo_v1_0,tuber_melosporum_tmelo_v1_0_genomic.fna,tuber_melosporum_tmelo_v1_0_cds.fna
tuber_gibbosum_gb_tgibb2_v1_0,tuber_gibbosum_gb_tgibb2_v1_0_genomic.fna,tuber_gibbosum_gb_tgibb2_v1_0_cds.fna
tuber_canaliculatum_gb_tcana1_v1_0,tuber_canaliculatum_gb_tcana1_v1_0_genomic.fna,tuber_canaliculatum_gb_tcana1_v1_0_cds.fna
truncatella_angustata_mpi_sdfr_at_0073_v1_0,truncatella_angustata_mpi_sdfr_at_0073_v1_0_genomic.fna,truncatella_angustata_mpi_sdfr_at_0073_v1_0_cds.fna
tritirachium_sp_cbs_265_96_v1_0,tritirachium_sp_cbs_265_96_v1_0_genomic.fna,tritirachium_sp_cbs_265_96_v1_0_cds.fna
triparticalcar_arcticum_br59_v1_0,triparticalcar_arcticum_br59_v1_0_genomic.fna,triparticalcar_arcticum_br59_v1_0_cds.fna
trinosporium_guianense_cbs132537_v1_0,trinosporium_guianense_cbs132537_v1_0_genomic.fna,trinosporium_guianense_cbs132537_v1_0_cds.fna
trichosporon_oleaginosus_ibc0246_v1_0,trichosporon_oleaginosus_ibc0246_v1_0_genomic.fna,trichosporon_oleaginosus_ibc0246_v1_0_cds.fna
trichosporon_guehoae_v1_0,trichosporon_guehoae_v1_0_genomic.fna,trichosporon_guehoae_v1_0_cds.fna
trichosporon_chiarellii_mya_4694_v1_0,trichosporon_chiarellii_mya_4694_v1_0_genomic.fna,trichosporon_chiarellii_mya_4694_v1_0_cds.fna
trichophaea_hybrida_utf0779_v1_0,trichophaea_hybrida_utf0779_v1_0_genomic.fna,trichophaea_hybrida_utf0779_v1_0_cds.fna
trichomonascus_petasosporus_nrrl_yb_2093_v1_0,trichomonascus_petasosporus_nrrl_yb_2093_v1_0_genomic.fna,trichomonascus_petasosporus_nrrl_yb_2093_v1_0_cds.fna
tricholoma_populinum_2016pmi031_v1_0,tricholoma_populinum_2016pmi031_v1_0_genomic.fna,tricholoma_populinum_2016pmi031_v1_0_cds.fna
trichodelitschia_bisporula_cbs_262_69_v1_0,trichodelitschia_bisporula_cbs_262_69_v1_0_genomic.fna,trichodelitschia_bisporula_cbs_262_69_v1_0_cds.fna
trichocoma_paradoxa_cbs_103_73_v1_0,trichocoma_paradoxa_cbs_103_73_v1_0_genomic.fna,trichocoma_paradoxa_cbs_103_73_v1_0_cds.fna
tothia_fuscella_cbs_130266_v1_0,tothia_fuscella_cbs_130266_v1_0_genomic.fna,tothia_fuscella_cbs_130266_v1_0_cds.fna
torpedospora_radiata_jk5252c_v1_0,torpedospora_radiata_jk5252c_v1_0_genomic.fna,torpedospora_radiata_jk5252c_v1_0_cds.fna
tirmania_nivea_g3_v1_0,tirmania_nivea_g3_v1_0_genomic.fna,tirmania_nivea_g3_v1_0_cds.fna
tilletiopsis_sp_tkc30_v1_0,tilletiopsis_sp_tkc30_v1_0_genomic.fna,tilletiopsis_sp_tkc30_v1_0_cds.fna
tilletiopsis_albescens_v1_0,tilletiopsis_albescens_v1_0_genomic.fna,tilletiopsis_albescens_v1_0_cds.fna
thozetella_sp_pmi_491_v2_0,thozetella_sp_pmi_491_v2_0_genomic.fna,thozetella_sp_pmi_491_v2_0_cds.fna
thelephora_ganbajun_p2_v1_0,thelephora_ganbajun_p2_v1_0_genomic.fna,thelephora_ganbajun_p2_v1_0_cds.fna
thelebolus_microsporus_atcc_90970_v1_0,thelebolus_microsporus_atcc_90970_v1_0_genomic.fna,thelebolus_microsporus_atcc_90970_v1_0_cds.fna
thelebolus_globosus_unipampa015_v1_0,thelebolus_globosus_unipampa015_v1_0_genomic.fna,thelebolus_globosus_unipampa015_v1_0_cds.fna
thanatephorus_cucumeris_mpi_sdfr_at_0096_v1_0,thanatephorus_cucumeris_mpi_sdfr_at_0096_v1_0_genomic.fna,thanatephorus_cucumeris_mpi_sdfr_at_0096_v1_0_cds.fna
thamnocephalis_sphaerospora_rsa_1356_single_cell_v1_0,thamnocephalis_sphaerospora_rsa_1356_single_cell_v1_0_genomic.fna,thamnocephalis_sphaerospora_rsa_1356_single_cell_v1_0_cds.fna
thamnidium_elegans_v1_0,thamnidium_elegans_v1_0_genomic.fna,thamnidium_elegans_v1_0_cds.fna
testicularia_cyperi_mca_3645_v1_0,testicularia_cyperi_mca_3645_v1_0_genomic.fna,testicularia_cyperi_mca_3645_v1_0_cds.fna
terfezia_claveryi_t7_v1_0,terfezia_claveryi_t7_v1_0_genomic.fna,terfezia_claveryi_t7_v1_0_cds.fna
teratosphaeriaceae_sp_nc1134_v1_0,teratosphaeriaceae_sp_nc1134_v1_0_genomic.fna,teratosphaeriaceae_sp_nc1134_v1_0_cds.fna
teratosphaeria_nubilosa_cbs_116005_v1_0,teratosphaeria_nubilosa_cbs_116005_v1_0_genomic.fna,teratosphaeria_nubilosa_cbs_116005_v1_0_cds.fna
teichospora_sp_fl1471_v1_0,teichospora_sp_fl1471_v1_0_genomic.fna,teichospora_sp_fl1471_v1_0_cds.fna
talaromyces_proteolyticus_pmi_201_v1_0,talaromyces_proteolyticus_pmi_201_v1_0_genomic.fna,talaromyces_proteolyticus_pmi_201_v1_0_cds.fna
syncephalis_pseudoplumigaleata_benny_s71_1_single_cell_v1_0,syncephalis_pseudoplumigaleata_benny_s71_1_single_cell_v1_0_genomic.fna,syncephalis_pseudoplumigaleata_benny_s71_1_single_cell_v1_0_cds.fna
syncephalis_plumigaleata_nrrl_s24_v1_0,syncephalis_plumigaleata_nrrl_s24_v1_0_genomic.fna,syncephalis_plumigaleata_nrrl_s24_v1_0_cds.fna
syncephalis_fuscata_s228_v1_0,syncephalis_fuscata_s228_v1_0_genomic.fna,syncephalis_fuscata_s228_v1_0_cds.fna
syncephalastrum_racemosum_nrrl_2496_v1_0,syncephalastrum_racemosum_nrrl_2496_v1_0_genomic.fna,syncephalastrum_racemosum_nrrl_2496_v1_0_cds.fna
sympodiomyces_attinorum_nrrl_y_27639_v1_0,sympodiomyces_attinorum_nrrl_y_27639_v1_0_genomic.fna,sympodiomyces_attinorum_nrrl_y_27639_v1_0_cds.fna
suillus_subaureus_mn1_v1_0,suillus_subaureus_mn1_v1_0_genomic.fna,suillus_subaureus_mn1_v1_0_cds.fna
suillus_brevipes_sb2_v2_0,suillus_brevipes_sb2_v2_0_genomic.fna,suillus_brevipes_sb2_v2_0_cds.fna
sugiyamaella_americana_nrrl_yb_2067_v1_0,sugiyamaella_americana_nrrl_yb_2067_v1_0_genomic.fna,sugiyamaella_americana_nrrl_yb_2067_v1_0_cds.fna
stomiopeltis_betulae_cbs114420_v1_0,stomiopeltis_betulae_cbs114420_v1_0_genomic.fna,stomiopeltis_betulae_cbs114420_v1_0_cds.fna
sterigmatosporidium_polymorphum_ucdfst_82_13_v1_0,sterigmatosporidium_polymorphum_ucdfst_82_13_v1_0_genomic.fna,sterigmatosporidium_polymorphum_ucdfst_82_13_v1_0_cds.fna
stanjemonium_grisellum_cbs_655_79_v1_0,stanjemonium_grisellum_cbs_655_79_v1_0_genomic.fna,stanjemonium_grisellum_cbs_655_79_v1_0_cds.fna
stachybotrys_elegans_mpi_cage_ch_0235_v1_0,stachybotrys_elegans_mpi_cage_ch_0235_v1_0_genomic.fna,stachybotrys_elegans_mpi_cage_ch_0235_v1_0_cds.fna
sporormia_fimetaria_v1_0,sporormia_fimetaria_v1_0_genomic.fna,sporormia_fimetaria_v1_0_cds.fna
sporopachydermia_lactativora_phaff_68_199_v1_0,sporopachydermia_lactativora_phaff_68_199_v1_0_genomic.fna,sporopachydermia_lactativora_phaff_68_199_v1_0_cds.fna
sporodiniella_umbellata_mes_1446_v1_0,sporodiniella_umbellata_mes_1446_v1_0_genomic.fna,sporodiniella_umbellata_mes_1446_v1_0_cds.fna
sporobolomyces_linderae_cbs_7893_v1_0,sporobolomyces_linderae_cbs_7893_v1_0_genomic.fna,sporobolomyces_linderae_cbs_7893_v1_0_cds.fna
sporobolomyces_gracilis_nrrl_y_5504_v1_0,sporobolomyces_gracilis_nrrl_y_5504_v1_0_genomic.fna,sporobolomyces_gracilis_nrrl_y_5504_v1_0_cds.fna
sporidiobolus_pararoseus_ucdfst_68_350_v1_0,sporidiobolus_pararoseus_ucdfst_68_350_v1_0_genomic.fna,sporidiobolus_pararoseus_ucdfst_68_350_v1_0_cds.fna
spinellus_fusiger_nrrl_22323_v1_0,spinellus_fusiger_nrrl_22323_v1_0_genomic.fna,spinellus_fusiger_nrrl_22323_v1_0_cds.fna
sphaerosporella_brunnea_sb_gmnb300_v2_0,sphaerosporella_brunnea_sb_gmnb300_v2_0_genomic.fna,sphaerosporella_brunnea_sb_gmnb300_v2_0_cds.fna
sparassis_latifolia_ccmj1100_v1_0,sparassis_latifolia_ccmj1100_v1_0_genomic.fna,sparassis_latifolia_ccmj1100_v1_0_cds.fna
sordaria_humana_mpi_sdfr_at_0083_v1_0,sordaria_humana_mpi_sdfr_at_0083_v1_0_genomic.fna,sordaria_humana_mpi_sdfr_at_0083_v1_0_cds.fna
sordaria_brevicollis_fgsc1904_v1_0,sordaria_brevicollis_fgsc1904_v1_0_genomic.fna,sordaria_brevicollis_fgsc1904_v1_0_cds.fna
slooffia_pilatii_y_17178_v1_0,slooffia_pilatii_y_17178_v1_0_genomic.fna,slooffia_pilatii_y_17178_v1_0_cds.fna
skeletocutis_biguttulata_omc1759_v1_0,skeletocutis_biguttulata_omc1759_v1_0_genomic.fna,skeletocutis_biguttulata_omc1759_v1_0_cds.fna
sistotrema_sp_pmi_390_v1_0,sistotrema_sp_pmi_390_v1_0_genomic.fna,sistotrema_sp_pmi_390_v1_0_cds.fna
sistotrema_sernanderi_omc_1753_v1_0,sistotrema_sernanderi_omc_1753_v1_0_genomic.fna,sistotrema_sernanderi_omc_1753_v1_0_cds.fna
sistotrema_raduloides_omc1660_v1_0,sistotrema_raduloides_omc1660_v1_0_genomic.fna,sistotrema_raduloides_omc1660_v1_0_cds.fna
sistotrema_muscicola_omc_1658_v1_0,sistotrema_muscicola_omc_1658_v1_0_genomic.fna,sistotrema_muscicola_omc_1658_v1_0_cds.fna
sistotrema_brinkmannii_omc1754_v1_0,sistotrema_brinkmannii_omc1754_v1_0_genomic.fna,sistotrema_brinkmannii_omc1754_v1_0_cds.fna
sirobasidium_intermedium_cbs7805_v1_0,sirobasidium_intermedium_cbs7805_v1_0_genomic.fna,sirobasidium_intermedium_cbs7805_v1_0_cds.fna
sidera_vulgaris_omc_1730_v1_0,sidera_vulgaris_omc_1730_v1_0_genomic.fna,sidera_vulgaris_omc_1730_v1_0_cds.fna
setomelanomma_holmii_cbs_110217_v1_0,setomelanomma_holmii_cbs_110217_v1_0_genomic.fna,setomelanomma_holmii_cbs_110217_v1_0_cds.fna
serpulomyces_borealis_omc1750_v1_0,serpulomyces_borealis_omc1750_v1_0_genomic.fna,serpulomyces_borealis_omc1750_v1_0_cds.fna
septobasidium_sp_pnb30_8b_v1_0,septobasidium_sp_pnb30_8b_v1_0_genomic.fna,septobasidium_sp_pnb30_8b_v1_0_cds.fna
scytinostroma_sp_kuc9335_v1_0,scytinostroma_sp_kuc9335_v1_0_genomic.fna,scytinostroma_sp_kuc9335_v1_0_cds.fna
sclerophora_sanguinea_cbs100924_v1_0,sclerophora_sanguinea_cbs100924_v1_0_genomic.fna,sclerophora_sanguinea_cbs100924_v1_0_cds.fna
sclerogaster_hysterangioides_scl2_bst_v1_0,sclerogaster_hysterangioides_scl2_bst_v1_0_genomic.fna,sclerogaster_hysterangioides_scl2_bst_v1_0_cds.fna
scleroderma_yunnanense_jo_v1_0,scleroderma_yunnanense_jo_v1_0_genomic.fna,scleroderma_yunnanense_jo_v1_0_cds.fna
scleroderma_citrinum_hr_v1_0,scleroderma_citrinum_hr_v1_0_genomic.fna,scleroderma_citrinum_hr_v1_0_cds.fna
schizothecium_vesticola_smh3187_1_v1_0,schizothecium_vesticola_smh3187_1_v1_0_genomic.fna,schizothecium_vesticola_smh3187_1_v1_0_cds.fna
schizopora_paradoxa_kuc8140_v1_0,schizopora_paradoxa_kuc8140_v1_0_genomic.fna,schizopora_paradoxa_kuc8140_v1_0_cds.fna
sarcoscypha_coccinea_atcc_58028_v1_0,sarcoscypha_coccinea_atcc_58028_v1_0_genomic.fna,sarcoscypha_coccinea_atcc_58028_v1_0_cds.fna
saccharata_proteae_cbs_121410_v1_0,saccharata_proteae_cbs_121410_v1_0_genomic.fna,saccharata_proteae_cbs_121410_v1_0_cds.fna
rutstroemia_firma_cbs_115_86_v1_0,rutstroemia_firma_cbs_115_86_v1_0_genomic.fna,rutstroemia_firma_cbs_115_86_v1_0_cds.fna
russula_vinacea_bpl710_v1_0,russula_vinacea_bpl710_v1_0_genomic.fna,russula_vinacea_bpl710_v1_0_cds.fna
russula_rugulosa_bpl654_v1_0,russula_rugulosa_bpl654_v1_0_genomic.fna,russula_rugulosa_bpl654_v1_0_cds.fna
russula_ochroleuca_přilba_v1_0,russula_ochroleuca_přilba_v1_0_genomic.fna,russula_ochroleuca_přilba_v1_0_cds.fna
russula_emetica_přilba_v1_0,russula_emetica_přilba_v1_0_genomic.fna,russula_emetica_přilba_v1_0_cds.fna
russula_earlei_bpl698_v1_0,russula_earlei_bpl698_v1_0_genomic.fna,russula_earlei_bpl698_v1_0_cds.fna
russula_dissimulans_bpl704_v1_0,russula_dissimulans_bpl704_v1_0_genomic.fna,russula_dissimulans_bpl704_v1_0_cds.fna
russula_compacta_bpl669_v1_0,russula_compacta_bpl669_v1_0_genomic.fna,russula_compacta_bpl669_v1_0_cds.fna
russula_brevipes_bpl707_v1_0,russula_brevipes_bpl707_v1_0_genomic.fna,russula_brevipes_bpl707_v1_0_cds.fna
roridomyces_roridus_9284_v1_0,roridomyces_roridus_9284_v1_0_genomic.fna,roridomyces_roridus_9284_v1_0_cds.fna
rigidoporus_microporus_ed310_v1_0,rigidoporus_microporus_ed310_v1_0_genomic.fna,rigidoporus_microporus_ed310_v1_0_cds.fna
rickenella_mellea_v1_0_szmc22713,rickenella_mellea_v1_0_szmc22713_genomic.fna,rickenella_mellea_v1_0_szmc22713_cds.fna
rickenella_fibula_hbk330_10_v1_0,rickenella_fibula_hbk330_10_v1_0_genomic.fna,rickenella_fibula_hbk330_10_v1_0_cds.fna
rhodocollybia_butyracea_ccbas_279_v1_0,rhodocollybia_butyracea_ccbas_279_v1_0_genomic.fna,rhodocollybia_butyracea_ccbas_279_v1_0_cds.fna
rhizopus_stolonifer_nrrl_66455_metagenome_standard_draft,rhizopus_stolonifer_nrrl_66455_metagenome_standard_draft_genomic.fna,rhizopus_stolonifer_nrrl_66455_metagenome_standard_draft_cds.fna
rhizopogon_vulgaris_fc72_v1_0,rhizopogon_vulgaris_fc72_v1_0_genomic.fna,rhizopogon_vulgaris_fc72_v1_0_cds.fna
rhizopogon_vinicolor_am_or11_026_v1_0,rhizopogon_vinicolor_am_or11_026_v1_0_genomic.fna,rhizopogon_vinicolor_am_or11_026_v1_0_cds.fna
rhizopogon_truncatus_fc74_v1_0,rhizopogon_truncatus_fc74_v1_0_genomic.fna,rhizopogon_truncatus_fc74_v1_0_cds.fna
rhizodiscina_lignyota_cbs_133067_v1_0,rhizodiscina_lignyota_cbs_133067_v1_0_genomic.fna,rhizodiscina_lignyota_cbs_133067_v1_0_cds.fna
rhizoclosmatium_globosum_jel800_v1_0,rhizoclosmatium_globosum_jel800_v1_0_genomic.fna,rhizoclosmatium_globosum_jel800_v1_0_cds.fna
rhizina_undulata_cbs_300_56_v1_0,rhizina_undulata_cbs_300_56_v1_0_genomic.fna,rhizina_undulata_cbs_300_56_v1_0_cds.fna
rhexocercosporidium_sp_mpi_puge_at_0058_v1_0,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_genomic.fna,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_cds.fna
rhamphospora_nymphaeae_cbs_172_38_v1_0,rhamphospora_nymphaeae_cbs_172_38_v1_0_genomic.fna,rhamphospora_nymphaeae_cbs_172_38_v1_0_cds.fna
resinicium_bicolor_omc78_v1_0,resinicium_bicolor_omc78_v1_0_genomic.fna,resinicium_bicolor_omc78_v1_0_cds.fna
ramicandelaber_brevisporus_cbs_109374_v1_0,ramicandelaber_brevisporus_cbs_109374_v1_0_genomic.fna,ramicandelaber_brevisporus_cbs_109374_v1_0_cds.fna
radulomyces_confluens_omc1631_v1_0,radulomyces_confluens_omc1631_v1_0_genomic.fna,radulomyces_confluens_omc1631_v1_0_cds.fna
radiomyces_spectabilis_nrrl_2753_v1_0,radiomyces_spectabilis_nrrl_2753_v1_0_genomic.fna,radiomyces_spectabilis_nrrl_2753_v1_0_cds.fna
pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0_genomic.fna,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0_cds.fna
pyrenochaeta_inflorescentiae_corfu0001_v1_0,pyrenochaeta_inflorescentiae_corfu0001_v1_0_genomic.fna,pyrenochaeta_inflorescentiae_corfu0001_v1_0_cds.fna
pycnoporellus_fulgens_pcyfulgre_sm17_v1_0,pycnoporellus_fulgens_pcyfulgre_sm17_v1_0_genomic.fna,pycnoporellus_fulgens_pcyfulgre_sm17_v1_0_cds.fna
purpureocillium_sp_udea0106_v1_0,purpureocillium_sp_udea0106_v1_0_genomic.fna,purpureocillium_sp_udea0106_v1_0_cds.fna
pterula_gracilis_cbs309_79_v1_0,pterula_gracilis_cbs309_79_v1_0_genomic.fna,pterula_gracilis_cbs309_79_v1_0_cds.fna
pseudomassariella_vexata_cbs_129021_v1_0,pseudomassariella_vexata_cbs_129021_v1_0_genomic.fna,pseudomassariella_vexata_cbs_129021_v1_0_cds.fna
